lat,lon,pop
51.48,-3.69,59518
27.9314,30.8753,59499
7.7707,98.3185,59490
-3.0833,29.4,59490
53.05,-2.142,59470
48.8206,1.9836,59466
45.0484,-93.2472,59458
24.666,87.922,59442
13.4833,-86.5833,59440
45.9314,20.09,59439
50.83,-1.07,59438
0.0504,35.72,59436
33.7933,-118.3175,59433
27.4345,-82.5794,59424
40.5708,48.3928,59422
41.1167,45.45,59415
55.655,-4.703,59415
53.358,-1.373,59404
22.53,88.2,59400
51.0875,4.3667,59395
48.7628,1.9456,59388
46.3003,28.6572,59382
14.8539,-90.0686,59371
22.4004,-105.46,59369
45.45,-73.8667,59364
31.7958,-116.5911,59357
35.8794,14.4722,59353
-9.7024,33.2697,59349
46.2639,102.775,59341
18.3,-99.35,59333
29.3696,30.8538,59329
18.9853,-99.0997,59329
19.3169,-98.2382,59328
51.465,0.033,59325
20.0397,-98.3575,59317
40.7431,-74.1531,59307
43.9584,12.7386,59306
50.4883,30.3331,59300
53.8509,-1.838,59300
39.9601,-75.6058,59277
22.4347,88.2487,59276
22.65,93.6167,59276
51.7318,0.6758,59267
53.4676,-2.9408,59249
41.9236,19.2056,59239
18.55,-11.4166,59236
34.0123,-117.9041,59223
24.4497,-104.1225,59216
40.905,-74.1201,59205
44.8364,-0.5258,59200
46.5094,6.4986,59196
45.4833,-73.6,59182
14.8,106.8333,59180
44.8917,110.1367,59130
0.2,35.1,59128
-2.5667,150.8,59125
40.6959,-73.6507,59122
51.0889,3.7131,59114
24.5167,88.0667,59106
54.2667,-8.4833,59101
3.8708,-67.9211,59091
39.1605,-84.4535,59063
14.6792,-92.1497,59060
22.0103,-99.6522,59059
20.9314,-89.0178,59052
55.737,-3.972,59052
10.0404,-10.75,59044
38.7682,-77.1587,59037
41.7805,19.6434,59036
51.601,-0.3743,59031
37.8898,-122.3018,59025
34.2322,-118.2353,59015
53.429,-2.934,59004
41.9167,45.4833,59004
15.7753,-96.1425,58988
54.9456,-1.6726,58984
22.204,88.4283,58975
46.6744,5.5539,58974
41.89,-71.3934,58950
38.6864,-9.1486,58927
23.9214,-106.8919,58918
0.5904,31.37,58912
38.9897,-76.9808,58899
45.5161,-73.6431,58899
21.4936,-158.0617,58890
47.2081,7.5375,58889
40.6579,-73.6742,58874
19.25,-97.7833,58851
9.4,16.3,58849
21.327,103.9141,58838
41.6176,2.2814,58833
42.2847,18.8453,58822
48.9872,2.4167,58811
-2.9331,10.9831,58803
-2.3,-78.1167,58802
33.8654,-118.3966,58797
14.212,1.4531,58796
50.7876,-0.977,58792
20.2833,100.4167,58787
40.9224,14.4239,58771
48.8547,2.6289,58770
22.65,88.29,58756
40.7966,-74.4772,58755
55.8346,-4.5027,58745
51.6647,-3.9389,58740
40.3839,49.9475,58719
22.3245,88.494,58714
39.839,-105.0014,58707
40.7469,-73.6392,58694
40.9575,14.2492,58690
43.3566,19.3502,58685
41.7213,-87.7013,58671
47.9131,1.8733,58668
-6.1658,39.1992,58658
2.45,31.5,58644
47.5333,7.5667,58643
34.5783,135.7367,58633
19.3167,-96.9,58630
48.8939,2.1322,58612
17.1833,-25.0667,58606
14.1194,15.3133,58601
22.7833,88.5695,58600
48.9736,2.3458,58593
29.704,-95.4622,58592
16.8167,121.1,58551
-25.62,-57.16,58545
43.3586,-1.7744,58540
39.3972,-0.4156,58515
26.0128,-111.3433,58507
29.1167,15.9333,58491
-5.55,150.143,58481
16.8056,107.0906,58440
18.0,-94.6667,58437
32.9,-6.7833,58430
49.0169,2.2464,58430
19.9092,-102.0036,58418
55.6,26.4333,58367
18.9219,-97.7708,58357
48.8669,2.0942,58339
13.3773,-15.6786,58339
53.516,-1.4,58335
-1.9525,30.4378,58322
62.6323,17.9379,58319
55.4956,-4.6142,58315
40.0772,-74.0702,58313
-4.5696,-44.67,58300
19.143,-72.004,58297
40.9579,-74.1581,58297
38.4,42.1167,58287
39.5703,-0.33,58284
23.75,-103.9833,58276
50.5692,30.2653,58272
22.4275,-100.2783,58266
19.8333,-96.7,58241
41.0783,49.1061,58234
41.8829,-87.8762,58232
34.9028,135.6886,58225
40.684,-73.7077,58220
46.4186,15.8714,58212
40.0053,48.4719,58208
38.9802,-76.8502,58206
40.5839,-74.272,58187
38.7878,-77.4961,58176
51.0716,1.084,58162
51.371,-2.138,58156
49.0108,2.0386,58153
-34.665,-56.2194,58136
15.2787,-23.7516,58135
47.4769,101.4503,58130
40.9333,14.25,58125
42.3751,-70.9847,58114
31.6944,-4.9592,58113
48.9478,2.0386,58109
40.7031,-73.4678,58098
48.8361,2.6278,58094
34.7024,33.0453,58081
47.1414,28.6103,58065
43.7419,7.4236,58050
16.2379,-97.2914,58025
47.4949,-122.2411,58012
27.3389,-112.2669,58004
40.7005,-73.4118,58002
43.1875,-2.5008,58000
41.45,31.7833,57990
47.4122,8.5922,57990
35.8772,14.5381,57981
41.8245,-87.847,57980
40.8203,-74.1057,57975
38.8731,-77.2426,57972
41.5819,2.5503,57971
35.2508,136.9122,57949
38.8896,-77.2055,57942
52.523,-2.124,57939
0.9472,33.1197,57932
12.5556,-12.1807,57913
38.9612,-76.9548,57897
19.2575,101.7103,57897
-22.3333,-60.0167,57892
31.6706,-8.3456,57892
56.0339,-3.4323,57891
40.5702,-74.317,57883
14.0567,101.3739,57873
19.5833,-101.7167,57860
56.8614,24.35,57857
52.022,0.243,57857
24.6195,87.9221,57835
14.8911,100.4031,57833
33.7333,-5.5833,57829
47.9969,2.7325,57823
45.53,-73.93,57817
4.4167,32.5667,57812
49.8156,24.1297,57811
29.19,-108.1414,57805
10.6333,-61.3833,57790
37.3875,-6.0781,57789
17.0195,-25.0646,57774
46.5333,6.6,57773
58.3633,25.5956,57772
18.075,-88.5583,57771
48.8014,2.0317,57761
48.9108,2.2889,57758
39.9311,48.3697,57746
37.15,-3.65,57737
48.4383,1.465,57731
37.774,-121.5452,57706
19.2172,-98.909,57704
-0.7444,-90.3139,57698
13.8206,102.0589,57695
39.5064,-0.3626,57690
51.823,-1.291,57682
19.9667,-97.6833,57649
23.1883,-106.2158,57646
38.7903,-77.2999,57630
22.7667,-103.5667,57622
49.4011,8.6297,57617
-14.3667,34.3333,57609
54.3471,18.6171,57583
46.2,6.2167,57577
26.1833,56.25,57560
44.4509,26.0083,57558
54.4858,-0.6206,57555
24.291,-103.394,57548
-22.45,18.9667,57538
38.981,-77.0028,57533
40.8859,-74.5597,57526
53.4877,-1.3149,57514
17.8,-91.53,57512
42.0758,20.4231,57510
13.9841,100.5512,57509
51.604,-0.339,57507
20.6667,-99.8833,57500
41.5156,2.1928,57498
51.7776,-3.2407,57466
48.9697,2.3081,57464
45.5355,-122.8006,57455
48.4306,-123.4147,57407
36.3232,-121.2451,57406
26.8194,-107.07,57400
48.745,2.4672,57390
16.8711,99.125,57360
50.7794,6.1625,57352
50.6714,3.2144,57341
34.6683,70.2089,57336
39.6003,47.1431,57308
19.1652,99.9036,57294
50.6092,2.9869,57290
53.925,-1.822,57283
45.5333,-73.8833,57278
18.2833,-97.2833,57250
25.8697,-80.2174,57247
53.7432,-1.8779,57246
38.7625,-77.1445,57234
40.9452,-73.9923,57229
25.6331,-80.4353,57220
27.9589,-114.0561,57211
49.5197,5.7606,57210
38.7719,-77.445,57197
53.395,-2.881,57185
40.6374,-73.7219,57177
52.022,-0.788,57169
41.5911,2.5828,57166
29.6611,-95.2285,57162
48.9986,2.3569,57152
35.9094,14.4786,57152
30.1692,31.0417,57150
2.3333,37.9833,57147
55.6333,38.0333,57118
19.0667,-98.4833,57101
26.508,8.4829,57096
48.4089,2.725,57090
43.6186,20.9972,57084
41.0073,-8.625,57067
20.3667,-90.05,57059
45.5294,4.6169,57055
15.4228,45.3375,57053
30.7264,-115.9903,57046
50.4006,-4.1136,57029
53.2,5.7833,57028
40.6817,-73.4496,57027
21.5005,-158.0198,57026
21.5167,-98.3833,57015
30.3833,-109.6833,57009
16.3662,-93.0067,57007
40.2417,-75.2812,56999
0.5667,12.8667,56996
50.585,3.0431,56990
50.6603,3.0439,56988
38.7485,-77.0822,56969
19.2092,-99.5858,56968
48.0833,11.6833,56963
3.1167,35.6,56956
48.9086,2.1494,56956
25.8216,-80.2417,56949
56.9069,24.0575,56930
17.1588,-89.0696,56922
57.693,-2.005,56919
41.5318,-81.5795,56906
47.5167,9.4333,56891
-0.8794,30.2642,56884
50.3714,3.5044,56864
38.8181,-76.9836,56820
-18.7628,-50.9419,56819
40.6797,-73.5837,56806
52.6277,-1.9301,56794
18.1436,100.1417,56792
36.986,-121.9804,56781
-26.5833,18.1333,56769
50.466,-4.718,56764
38.44,48.875,56742
55.9167,21.85,56736
52.577,-1.884,56722
32.3333,-6.3667,56721
52.4619,-2.1663,56716
6.1889,-67.4858,56716
38.6444,-90.3302,56714
46.8,-71.35,56713
56.9669,23.1531,56713
43.5461,1.4756,56696
41.1775,20.6789,56693
37.1167,-3.6,56685
39.0698,-77.0467,56666
38.7802,-77.5204,56661
52.6354,1.3431,56659
55.8942,21.2472,56649
-6.2019,-42.14,56639
32.8189,-116.9479,56629
33.8676,-118.0806,56619
41.6317,0.8961,56618
18.0344,-66.8615,56612
48.6239,2.4294,56609
42.4531,18.5375,56605
17.0667,-96.6833,56602
19.1833,-98.3,56596
55.422,-2.787,56587
40.7491,-74.2602,56582
51.2667,15.9333,56581
41.4667,2.279,56580
-25.09,-57.53,56562
52.0626,-0.8102,56555
55.9791,-3.6105,56551
21.3289,0.9542,56542
50.8282,-0.3742,56525
40.9337,-74.0196,56523
35.7167,-5.8,56518
25.9563,-80.1606,56460
38.96,-76.9108,56457
22.7157,88.2426,56451
45.6167,8.9,56444
47.2833,11.5,56435
44.9291,-122.9731,56431
9.9619,98.6389,56419
51.7142,-5.0427,56391
18.7781,-98.985,56385
38.8373,-76.9641,56382
59.3506,26.3611,56381
39.0017,-76.9649,56370
-25.8653,25.6442,56363
13.6333,16.4833,56354
22.9194,-98.0736,56345
42.4619,-83.0977,56340
50.7033,3.1406,56340
37.4252,-122.1674,56300
45.5167,9.1,56288
14.2031,101.215,56288
45.615,9.0839,56281
41.1167,42.7,56280
33.2678,-0.3111,56280
34.1198,-118.0807,56269
48.7064,2.3347,56264
18.0277,121.1889,56264
-1.1333,12.4833,56263
34.0982,-117.9238,56239
45.6,9.1667,56227
45.8089,19.635,56226
40.8,14.05,56225
24.5934,87.9536,56217
22.69,88.42,56207
-4.35,14.76,56202
53.7806,-0.3047,56202
50.8333,4.5,56189
37.6792,-122.1038,56182
48.6294,2.3614,56181
50.8667,4.4667,56166
55.9421,-4.3137,56152
31.0928,-107.9964,56128
18.5969,-95.4453,56127
46.6442,29.4139,56122
49.1533,2.2711,56109
48.8136,2.0486,56106
47.6678,-2.9825,56102
50.836,-0.239,56096
52.459,-2.116,56063
55.35,21.4833,56050
16.1848,-93.2677,56044
43.0292,19.7456,56031
64.7333,177.5167,56008
33.9683,-118.222,56006
53.4352,-2.7481,56000
-8.9917,125.2197,55997
-41.3333,173.1833,55996
40.7226,-73.7029,55984
21.2084,-86.7115,55925
47.5086,-122.348,55910
51.61,-1.79,55899
38.4993,-121.452,55874
46.3728,96.2572,55857
6.4,-58.6167,55847
48.9064,9.1414,55843
-37.964,176.984,55841
33.895,-118.1956,55841
40.4455,-74.3784,55837
38.7333,41.4911,55837
17.0142,99.8219,55829
27.1278,-109.8426,55827
42.9665,-78.8065,55815
-45.875,170.348,55806
48.6931,2.5158,55789
53.4985,-1.4406,55780
15.8725,-92.725,55777
40.7875,-74.1273,55773
55.8051,-4.2946,55767
41.6831,20.4289,55764
34.9402,-4.3208,55749
39.7464,39.4914,55747
0.9161,31.7742,55742
35.6781,-119.2414,55733
25.6211,-80.3616,55728
15.38,100.025,55725
36.6087,-119.5434,55720
48.8742,2.6381,55719
48.1681,27.305,55716
29.7157,-95.4321,55713
24.8875,-105.0728,55705
55.9167,21.0639,55697
19.2,-104.6833,55696
19.1528,-98.1069,55686
28.0333,-105.2833,55685
35.67,10.9,55676
39.4271,-0.3849,55669
35.865,14.5111,55657
48.7583,2.0508,55651
48.5903,2.2478,55640
16.4401,-95.4434,55632
13.5934,100.5801,55625
19.4181,-99.3228,55616
47.0205,8.6583,55614
40.3383,48.1608,55604
53.48,-3.05,55604
22.3503,88.2828,55600
19.1481,-99.58,55595
33.8504,-118.0406,55593
53.45,-2.65,55583
51.587,0.0146,55581
34.0381,-118.0026,55576
46.45,6.8667,55568
47.7069,106.9528,55557
26.4214,-108.62,55556
36.6192,-121.9255,55554
40.2226,-74.0119,55553
46.225,14.6097,55530
43.3025,-0.3972,55530
20.7,-99.8167,55516
48.7011,6.2067,55514
40.6569,-73.5285,55514
42.4986,-83.1853,55484
16.3014,-97.9125,55478
9.932,-84.176,55470
40.7599,-73.5891,55464
41.8072,-87.8741,55459
-2.55,36.7833,55449
23.864,88.1987,55449
55.8,23.55,55449
40.4442,-79.8733,55445
39.8208,34.8083,55439
33.7571,-5.4853,55419
40.5415,-74.3124,55417
30.5406,-111.1205,55416
40.7175,-73.4471,55415
50.71,-1.95,55409
21.6833,102.1,55407
40.9,14.1833,55407
-34.0733,150.8261,55398
23.15,-109.7,55397
47.4839,7.735,55388
15.3193,-92.6586,55385
46.1833,6.1833,55375
27.4333,89.4167,55357
52.931,1.302,55353
50.875,0.548,55348
48.8753,2.7456,55336
-34.6333,-56.6192,55334
-30.4001,27.7002,55331
25.984,-80.1923,55323
18.4333,1.4,55304
40.746,-73.6876,55300
20.3167,-90.05,55281
-20.945,29.025,55264
16.4167,-97.9833,55258
39.0324,48.6722,55224
40.6678,-73.4922,55218
34.5225,65.2517,55217
42.9646,-78.8713,55209
-38.1892,144.4644,55198
53.374,-2.865,55188
42.5089,1.5408,55187
-8.4667,126.45,55179
1.2294,34.2481,55148
21.3145,-158.0289,55144
9.43,-13.098,55138
37.15,-3.5667,55137
45.5667,8.9333,55135
24.7153,87.9227,55127
17.3543,78.3853,55126
46.2333,6.1167,55094
57.3131,25.2747,55083
39.0855,-84.4868,55082
16.7361,-92.0389,55069
51.7808,-0.3038,55054
22.3705,88.494,55047
46.4366,14.0602,55044
51.824,-3.0167,55022
33.8389,-4.5458,55018
53.2,-1.15,55007
41.9269,42.0006,55006
40.76,-73.5649,54983
55.9538,-4.8173,54978
18.3,-98.6039,54964
11.7833,42.8833,54960
17.1656,-99.5264,54955
57.608,-3.62,54930
47.8456,16.5189,54927
32.3333,-6.3833,54926
23.9667,-104.0333,54923
-15.5126,167.1766,54917
47.4786,9.4936,54909
38.5172,-121.4573,54903
39.0412,-77.0215,54880
48.2797,4.0539,54870
47.3167,110.65,54859
41.525,20.5272,54855
31.8614,-112.8544,54854
38.0667,23.7833,54824
32.5842,-115.5842,54820
42.8361,-1.6714,54791
6.1244,81.1253,54771
44.3748,-100.3205,54766
24.555,9.4853,54761
45.6306,9.2744,54755
20.5833,-89.9833,54746
51.73,-3.13,54733
-1.3539,29.6983,54728
40.3019,44.5831,54692
19.65,-96.9333,54687
38.8847,-77.1751,54678
7.3821,125.8017,54665
40.7676,-74.0167,54656
52.9663,-2.1899,54643
35.915,14.4447,54640
-31.3697,-64.0531,54637
13.31,-14.223,54620
45.3833,-73.9833,54613
49.2,6.9292,54613
46.6829,113.2786,54611
39.9063,-75.0625,54602
33.5333,-6.6,54589
18.1667,-76.45,54579
22.22,88.17,54577
20.48,-89.72,54562
21.3181,-158.0073,54541
12.2833,-14.2167,54539
56.5005,-2.7147,54533
51.584,-3.4306,54533
24.8667,-103.7,54530
57.1539,24.8544,54529
51.4316,-2.5439,54529
21.3753,-157.9185,54519
40.5183,47.6542,54514
19.8,-90.6,54511
48.6242,7.7547,54502
47.5531,7.6231,54492
35.8625,14.5675,54469
37.4754,-122.2035,54467
18.115,-66.163,54456
36.7167,37.1167,54455
39.3791,49.2486,54447
41.4219,48.4214,54423
46.7833,7.1167,54422
38.0667,23.7167,54392
38.9295,-77.5553,54391
52.6705,-0.7333,54388
13.3847,100.9856,54372
40.8182,-74.0022,54350
16.8443,81.6895,54347
5.3166,39.5833,54346
24.52,-104.78,54340
33.8303,-118.0728,54338
41.9637,-87.8231,54337
18.15,-96.5,54332
41.6343,-81.468,54328
54.3333,10.0833,54319
43.2667,20.0,54304
50.9679,-1.3278,54300
22.74,88.24,54287
48.8261,2.1933,54273
21.3913,-157.9345,54272
41.6389,42.9861,54271
-10.5496,32.06,54248
53.7669,-1.3705,54246
39.4481,-0.3335,54237
42.3933,18.9219,54210
47.3364,5.0056,54204
23.1226,-109.712,54194
54.8679,-1.3698,54188
22.4383,88.115,54186
37.5667,15.1167,54178
22.1957,88.0272,54177
40.4439,-74.5432,54132
25.7241,-80.339,54128
13.5333,-87.4833,54127
43.1803,76.9,54092
22.5106,88.7996,54081
58.2533,22.4861,54080
26.8667,-109.65,54079
41.7034,-87.7795,54078
52.6245,-1.668,54071
56.0229,-3.826,54064
22.8281,-98.4306,54058
28.9831,30.8492,54055
39.916,-75.0759,54035
22.3536,-102.8831,54032
42.5956,19.945,54027
30.8267,31.2226,54018
18.435,-77.2017,54003
43.1132,-87.9004,53994
20.2656,-89.3478,53990
49.4697,1.0497,53988
39.965,-82.9343,53988
17.2714,-100.8911,53981
42.439,-82.9292,53976
42.1,19.1,53970
40.3332,-74.5628,53965
1.4608,33.9361,53955
54.972,-1.723,53954
40.5006,-74.4283,53935
40.9864,45.6275,53921
41.8683,-87.8157,53914
51.5357,-0.903,53910
14.5926,100.4574,53908
48.6739,2.3272,53901
17.655,-99.674,53897
5.4442,73.3662,53897
50.545,-4.15,53890
48.05,37.3667,53886
40.6653,-74.2666,53871
51.3286,-0.5617,53868
35.8978,14.4894,53863
45.7453,4.7233,53861
16.0748,108.224,53860
48.9536,2.4164,53856
31.9497,-3.6078,53828
51.632,0.036,53807
11.1894,-84.7759,53800
42.0267,35.1511,53796
45.7517,3.0831,53792
52.7691,-2.3787,53792
22.2875,88.3962,53791
35.1204,-120.6199,53786
48.7858,2.5383,53779
48.9783,2.0308,53779
51.1431,4.3411,53757
18.8931,-98.7297,53753
56.32,-3.01,53746
21.2833,-98.3667,53738
51.1928,4.4889,53728
49.4819,1.0419,53727
17.93,19.1031,53719
-15.6167,34.5167,53714
46.1333,14.6,53692
54.902,-5.027,53685
35.905,14.4939,53678
40.8237,-73.974,53676
21.0022,-89.3936,53649
55.0,-1.57,53641
-27.4833,153.1,53641
39.145,34.1608,53637
20.8133,-89.4524,53631
38.7916,-77.074,53618
35.9208,14.48,53567
-24.6333,17.9667,53558
48.0308,27.8126,53555
35.8733,14.4417,53544
50.4278,2.9297,53537
47.3653,7.3472,53530
39.5272,-0.3492,53530
47.2553,8.6917,53525
5.9261,-56.9731,53519
20.1178,-102.5667,53492
-2.0594,29.3481,53468
17.5931,-92.8258,53462
41.8308,-87.8723,53461
9.3403,-82.242,53450
43.0914,-87.8864,53447
48.6694,6.2061,53438
27.05,-109.4167,53431
52.6081,-1.6677,53429
57.28,-2.38,53425
26.9861,-102.0664,53425
27.97,-107.6003,53424
50.1678,8.5719,53424
18.1844,-91.0461,53407
45.9667,13.65,53403
39.9849,-75.8199,53395
35.8556,14.5333,53393
41.05,14.3,53384
52.6485,1.2509,53368
50.7605,-1.995,53361
48.7147,2.4611,53360
46.185,6.2075,53331
53.413,-2.852,53297
64.0147,11.4942,53296
26.1167,-103.45,53275
39.0309,-77.3762,53266
57.586,-3.869,53259
38.9654,-76.8773,53242
38.018,23.7804,53231
40.7667,14.0333,53231
49.2808,1.0211,53227
57.7769,26.0311,53224
46.9431,28.7778,53219
40.8543,-74.0201,53213
5.4,26.5,53206
-9.0833,143.2,53200
18.5803,99.0072,53195
12.5833,-1.3,53193
51.1234,-0.2073,53188
25.6908,-80.1653,53188
22.2847,88.4053,53167
39.8651,-105.0154,53163
35.8903,14.4778,53152
45.519,-123.0514,53148
41.2652,-75.8875,53148
40.0033,-75.2947,53146
41.4948,-81.5348,53145
45.7036,4.8242,53143
51.173,-1.78,53140
18.9167,-97.8167,53135
26.1593,-80.1395,53134
41.0937,-8.6392,53130
55.9616,25.5807,53128
-18.1778,-46.8078,53126
53.88,-1.91,53109
28.2333,33.6167,53100
15.1872,100.1283,53091
22.4368,88.1711,53083
50.1,-5.27,53077
22.52,88.17,53073
51.6968,-3.224,53070
18.4283,-66.4823,53067
55.145,-1.601,53066
40.3353,46.9303,53053
23.0,-99.72,53051
33.8117,-84.2404,53049
51.2903,0.5019,53041
49.25,3.9908,53035
35.9186,14.49,53015
46.8258,28.5936,52995
35.9,14.45,52988
26.5834,-80.0564,52974
53.462,-1.466,52954
51.6297,0.3192,52952
-33.87,-58.408,52949
47.6406,28.1419,52936
38.9558,45.6308,52935
48.9358,2.3397,52927
27.415,-110.245,52926
28.5812,30.7554,52912
17.0667,-96.65,52908
48.6844,-1.3569,52903
40.7697,14.5947,52900
19.2322,-98.5017,52899
40.9,-73.8064,52866
42.5361,1.5828,52857
39.6094,-104.8645,52843
18.3789,-65.8388,52814
50.6758,3.0661,52811
48.8125,103.5347,52810
56.0027,-2.5169,52808
49.0981,2.5067,52794
19.0224,-98.3445,52793
45.9,28.6689,52788
-4.0692,-78.9567,52771
51.442,-0.737,52768
46.5282,6.5762,52767
48.8778,2.1422,52765
28.48,-106.7442,52763
57.8486,26.9928,52745
39.7692,47.6156,52735
45.6577,-122.6204,52723
40.9667,14.2333,52700
52.6491,-1.2062,52694
40.7621,-73.0185,52688
20.8583,-90.4,52685
7.7604,-80.28,52677
45.5403,-122.8413,52673
52.5278,-1.2275,52645
35.7122,10.8167,52641
37.4504,24.9333,52619
48.7422,2.2261,52619
22.4156,88.3051,52617
51.36,1.103,52604
18.8457,-96.9149,52603
22.9958,-98.9447,52603
19.5922,-96.9819,52592
32.1061,66.9069,52586
20.5322,-89.3314,52582
40.0625,70.8194,52560
15.0949,-23.6654,52551
26.7061,-108.3219,52549
50.4197,2.8622,52535
40.6871,-73.5615,52534
51.2965,-0.7939,52531
45.1486,5.7503,52512
33.8784,-117.5116,52511
47.5736,27.7092,52508
49.9267,1.1014,52506
40.7454,-73.5604,52502
22.5833,88.1036,52500
-14.8167,34.6333,52498
20.0708,-89.0506,52496
-33.6987,-53.4638,52494
46.0167,8.95,52493
53.107,-1.343,52493
55.98,-4.06,52492
51.3651,1.4191,52492
54.0206,23.9725,52480
47.8933,28.3014,52478
45.5395,13.6604,52476
37.8382,-122.2932,52473
46.52,28.7842,52471
52.2577,-0.8222,52469
41.05,14.2833,52422
44.1962,27.3852,52419
6.7533,-11.3686,52407
-7.38,20.83,52394
40.8618,-74.0741,52390
48.865,2.1394,52381
22.15,88.43,52381
51.8906,-0.1765,52367
40.3481,-74.0672,52364
46.2558,6.1081,52352
51.3024,0.5429,52320
52.975,-1.081,52320
20.2667,-97.7167,52293
35.8817,14.3989,52283
25.7079,-80.2952,52282
46.6586,16.1619,52269
24.5249,87.9931,52269
47.3997,9.6333,52262
48.6967,2.1614,52260
35.8292,14.4744,52256
52.5156,-1.4575,52234
42.5367,-83.1504,52220
18.6167,-95.6667,52218
25.95,-109.2833,52217
38.8861,40.5017,52216
52.05,-0.787,52189
53.2519,-1.4461,52188
42.8473,19.8694,52175
19.6656,-71.8448,52174
22.218,88.2757,52172
37.3157,-121.0211,52172
22.67,88.26,52167
25.5164,-80.4221,52163
8.4091,20.653,52155
33.9955,-118.3484,52127
46.1655,14.3064,52120
19.3281,-103.6028,52105
13.4586,14.7147,52103
40.6983,-73.5086,52082
46.55,6.6667,52078
47.3247,8.5492,52074
28.4778,-107.3317,52073
48.6506,-123.3986,52037
47.8064,-122.1845,52020
54.7886,24.6612,52020
49.4547,1.1167,52006
49.0028,2.2367,52000
-10.3167,150.4333,51999
22.53,88.19,51996
24.8566,88.1248,51994
41.0667,14.2833,51991
23.2883,-106.0675,51990
37.3695,-121.8241,51959
49.0139,2.19,51935
51.7,-2.3667,51932
56.195,-2.9942,51928
50.7067,1.5733,51925
20.4764,-90.0819,51907
-33.181,19.01,51904
25.7237,-80.3717,51901
39.9325,-75.2527,51898
40.8535,-74.1069,51893
51.762,-3.353,51869
7.371,-8.685,51862
48.8425,2.1528,51859
22.2998,88.2994,51853
21.4143,-157.9965,51850
60.0986,19.9444,51850
52.923,-1.291,51845
41.4194,46.9181,51830
48.9867,2.3444,51818
25.8604,32.7779,51806
21.4134,-158.1702,51800
40.9268,-74.0387,51797
53.5197,-1.3148,51789
13.9433,-86.8667,51742
33.8029,-118.1681,51733
0.225,32.3136,51731
12.6519,54.0239,51729
15.3408,-92.6747,51728
50.4144,7.4606,51722
53.755,-2.386,51695
51.1485,-2.714,51689
47.1256,7.2403,51662
21.4656,-100.8736,51634
55.983,-4.567,51619
40.6294,14.3996,51612
52.6267,-2.1924,51608
45.7167,9.7,51603
46.195,6.2242,51603
51.604,0.445,51595
18.0583,-15.9621,51593
18.45,-97.8167,51586
46.4006,6.59,51567
34.5949,-2.372,51567
18.7667,-98.9833,51553
-2.6817,141.3014,51544
51.92,-0.47,51544
18.7167,-98.45,51537
50.6681,2.9725,51511
50.4181,2.9119,51502
43.1667,44.8167,51502
37.8226,-122.23,51500
52.47,-1.48,51494
33.7886,-118.0803,51488
40.7927,-74.0048,51483
41.7877,-87.8146,51477
16.3064,-97.5461,51471
28.4833,30.65,51466
33.2692,-7.2678,51437
43.3622,-2.4961,51429
47.7492,28.9622,51429
19.6742,97.2092,51422
48.7256,2.4211,51418
36.6211,-119.3188,51411
21.1,-87.4833,51411
19.1831,-99.4583,51394
14.5275,20.9267,51390
43.0019,-4.1378,51387
18.0765,-66.3638,51358
51.5926,-3.2061,51357
35.8728,14.5075,51348
41.1138,-74.1421,51337
41.5547,2.25,51323
46.8817,29.2308,51309
48.8597,2.5764,51309
53.4253,-1.2648,51308
41.4375,22.6431,51302
22.4367,88.2705,51300
-3.1,30.163,51265
44.1985,26.5882,51258
28.9833,-111.9333,51242
51.42,-1.73,51237
45.9153,6.0928,51233
47.2544,28.3081,51225
41.8828,22.5092,51222
30.08,-2.1,51209
53.258,-1.3905,51206
43.6686,1.4306,51177
41.9936,22.1767,51168
57.177,-2.175,51157
25.1559,87.9732,51156
54.6318,-1.721,51152
38.5683,-121.3544,51151
59.3575,27.4122,51149
51.648,-4.043,51145
30.6186,-106.5122,51134
35.8267,14.5278,51130
21.7667,-98.45,51127
28.3897,-105.6236,51125
40.8463,-74.0388,51096
40.5181,46.0828,51078
-34.7751,-55.8402,51075
30.7136,-111.8353,51073
44.8975,21.4172,51063
39.921,-75.2611,51059
16.33,-86.519,51058
24.7386,87.9083,51048
10.5626,72.6369,51040
53.417,-1.075,51031
39.2467,-84.5796,51021
39.5306,-0.41,51005
22.2194,88.2142,51001
56.481,-2.82,50996
24.6342,87.951,50990
39.9408,-75.276,50971
27.5833,-109.9667,50956
20.1,-97.4,50954
40.3147,44.5936,50952
40.7072,-73.3859,50948
22.2935,88.5183,50932
51.899,-0.396,50920
-2.5833,30.1,50904
5.0111,-9.0388,50904
15.4694,43.5453,50902
49.5064,0.0833,50902
45.8014,20.1222,50900
56.412,-5.472,50890
24.5055,87.9661,50887
39.9532,-83.1314,50885
58.9469,23.5369,50866
12.2419,102.5149,50860
35.95,14.3667,50859
44.2106,27.4481,50858
25.6347,-80.372,50857
-33.6731,-54.2078,50855
46.8969,8.2469,50852
8.4644,98.5317,50841
35.1536,-2.9861,50826
29.7663,-95.241,50824
53.4199,-1.2792,50823
19.05,-95.9833,50819
48.6908,2.5325,50800
10.1333,-61.5,50798
38.9047,46.0231,50796
43.3219,-2.4194,50784
56.7844,23.9369,50781
45.4343,4.4377,50770
53.0821,-2.4747,50757
33.9244,-117.9887,50753
40.9167,14.4333,50745
-28.7833,28.2333,50744
40.5058,46.8192,50742
